EIDL,EIDL,2016-01-01 00:00:00+00:00,,,,,,,,,
EPLC,EPLC,2016-01-01 00:17:49.748911+00:00,,,,,,,,,
EPLC,EMNP,2016-01-01 00:17:49.748911+00:00,,3849.0,859.0,0.0,,,,,
EPLC,EPPU,2016-01-01 00:17:49.748911+00:00,,3849.0,859.0,0.0,,0000000001,1,,
EPLC,EMWP,2016-01-01 00:17:59.748911+00:00,,3849.0,859.0,0.0,,0000000001,1,,
EPLC,EPDU,2016-01-01 00:18:01.702036+00:00,,3849.0,859.0,100.0,,0000000001,1,,InBound1
EPLC,EPDU,2016-01-01 00:18:01.702036+00:00,,3849.0,859.0,100.0,,0000000001,1,,InBound1
EIDL,EIDL,2016-01-01 00:18:18.702036+00:00,,,,,,,,,
