,P_IN,2016-01-01 00:11:46.152395+00:00,,547.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:12:06.795356+00:00,,735.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:12:06.795356+00:00,,735.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:12:23.698113+00:00,,775.0,694.0,0.0,,0000000001,1,,
