,P_IN,2016-01-01 00:16:42.885341+00:00,,3382.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:17:03.673440+00:00,,3572.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:17:03.673440+00:00,,3572.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:17:20.576197+00:00,,3612.0,694.0,0.0,,0000000001,1,,
