,P_IN,2016-01-01 00:14:38.770682+00:00,,2154.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:14:59.703919+00:00,,2346.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:14:59.703919+00:00,,2346.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:15:16.606676+00:00,,2386.0,694.0,0.0,,0000000001,1,,
