,P_IN,2016-01-01 00:11:16.656023+00:00,,237.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:11:43.249637+00:00,,507.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:11:43.249637+00:00,,507.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:12:00.152395+00:00,,547.0,694.0,0.0,,0000000001,1,,
