,P_IN,2016-01-01 00:16:19.339623+00:00,,3154.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:16:39.982584+00:00,,3342.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:16:39.982584+00:00,,3342.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:16:56.885341+00:00,,3382.0,694.0,0.0,,0000000001,1,,
