,P_IN,2016-01-01 00:12:09.698113+00:00,,775.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:12:19.963716+00:00,,820.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:12:19.963716+00:00,,820.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:12:36.866473+00:00,,860.0,694.0,0.0,,0000000001,1,,
