,P_IN,2016-01-01 00:17:25.550073+00:00,,3612.0,859.0,0.0,,0000000001,1,,InBound1
,POUT,2016-01-01 00:17:49.748911+00:00,,3849.0,859.0,0.0,,0000000001,1,,
