,P_IN,2016-01-01 00:15:55.431060+00:00,,2921.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:16:16.436865+00:00,,3114.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:16:16.436865+00:00,,3114.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:16:33.339623+00:00,,3154.0,694.0,0.0,,0000000001,1,,
