,P_IN,2016-01-01 00:11:05.156749+00:00,,237.0,632.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:11:13.753266+00:00,,237.0,654.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:11:13.753266+00:00,,237.0,654.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:11:30.656023+00:00,,237.0,694.0,0.0,,0000000001,1,,
