,P_IN,2016-01-01 00:12:40.534107+00:00,,1007.0,694.0,0.0,,0000000001,1,,InBound1
,PCHECKIN,2016-01-01 00:13:01.249637+00:00,,1196.0,694.0,0.0,,0000000001,1,,
,PCHECKOUT,2016-01-01 00:13:01.249637+00:00,,1196.0,694.0,0.0,,0000000001,1,,
,POUT,2016-01-01 00:13:18.152395+00:00,,1236.0,694.0,0.0,,0000000001,1,,
