EIDL,EIDL,2016-01-01 00:00:00+00:00,,,,,,,,,
EPLC,EPLC,2016-01-01 00:13:56.759071+00:00,,,,,,,,,
EPLC,EMNP,2016-01-01 00:13:56.759071+00:00,,1603.0,859.0,0.0,,,,,
EPLC,EPPU,2016-01-01 00:13:56.759071+00:00,,1603.0,859.0,0.0,,0000000001,1,,
EPLC,EMWP,2016-01-01 00:14:06.759071+00:00,,1603.0,859.0,0.0,,0000000001,1,,
EPLC,EPDU,2016-01-01 00:14:10.665321+00:00,,1603.0,859.0,200.0,,0000000001,1,,InBound1
EPLC,EPDU,2016-01-01 00:14:10.665321+00:00,,1603.0,859.0,200.0,,0000000001,1,,InBound1
EIDL,EIDL,2016-01-01 00:14:27.665321+00:00,,,,,,,,,
