CIDL,CIDL,2016-01-01 00:00:00+00:00,,,,,,,,,
CPLC,CPLC,2016-01-01 00:14:37.099283+00:00,,,,,,,,,
CPLC,CMNP,2016-01-01 00:14:37.099283+00:00,,1733.0,859.0,200.0,,,,,
CPLC,CPPU,2016-01-01 00:14:37.099283+00:00,,1733.0,859.0,200.0,,0000000001,1,,
CPLC,CMWP,2016-01-01 00:14:45.099283+00:00,,1733.0,859.0,200.0,,0000000001,1,,
CPLC,CPDO,2016-01-01 00:14:46.009283+00:00,,1733.0,950.0,200.0,-456,0000000001,1,,
CPLC,CPDO,2016-01-01 00:14:46.009283+00:00,,1733.0,950.0,200.0,,0000000001,1,,
CIDL,CIDL,2016-01-01 00:15:16.409283+00:00,,,,,,,,,
